Id,Pred
2022_1103_1104,0.41363227367401123
2022_1103_1112,0.02602362632751465
2022_1103_1116,0.13065862655639648
2022_1103_1120,0.04866713285446167
2022_1103_1124,0.005813479423522949
2022_1103_1129,0.12632262706756592
2022_1103_1136,0.1460329294204712
2022_1103_1151,0.03435879945755005
2022_1103_1159,0.16539084911346436
2022_1103_1161,0.23617345094680786
2022_1103_1163,0.04526925086975098
2022_1103_1166,0.1388084888458252
2022_1103_1168,0.2766736149787903
2022_1103_1172,0.1837679147720337
2022_1103_1174,0.22006309032440186
2022_1103_1181,0.02392899990081787
2022_1103_1209,0.32265573740005493
2022_1103_1211,0.014620661735534668
2022_1103_1222,0.008163273334503174
2022_1103_1228,0.05352926254272461
2022_1103_1231,0.1388106346130371
2022_1103_1234,0.04594391584396362
2022_1103_1235,0.03684735298156738
2022_1103_1240,0.248085618019104
2022_1103_1242,0.01859515905380249
2022_1103_1246,0.006250500679016113
2022_1103_1255,0.1353672742843628
2022_1103_1260,0.16965407133102417
2022_1103_1261,0.038604676723480225
2022_1103_1266,0.6820641756057739
2022_1103_1272,0.09960126876831055
2022_1103_1274,0.0992688536643982
2022_1103_1276,0.08427375555038452
2022_1103_1277,0.1398468017578125
2022_1103_1286,0.24175506830215454
2022_1103_1293,0.023501336574554443
2022_1103_1308,0.3968130946159363
2022_1103_1313,0.5278279185295105
2022_1103_1314,0.4109956622123718
2022_1103_1323,0.18907076120376587
2022_1103_1326,0.09103596210479736
2022_1103_1344,0.07327479124069214
2022_1103_1345,0.04193544387817383
2022_1103_1350,0.232937753200531
2022_1103_1353,0.15328603982925415
2022_1103_1355,0.04878067970275879
2022_1103_1361,0.1545504331588745
2022_1103_1362,0.15475702285766602
2022_1103_1371,0.04253584146499634
2022_1103_1388,0.06937110424041748
2022_1103_1389,0.08273458480834961
2022_1103_1394,0.46352511644363403
2022_1103_1395,0.2677769064903259
2022_1103_1397,0.06486093997955322
2022_1103_1400,0.06284862756729126
2022_1103_1403,0.02825266122817993
2022_1103_1411,0.3796945810317993
2022_1103_1412,0.015010237693786621
2022_1103_1417,0.012578487396240234
2022_1103_1425,0.03612101078033447
2022_1103_1436,0.09422558546066284
2022_1103_1437,0.011318087577819824
2022_1103_1439,0.06083780527114868
2022_1103_1458,0.03544008731842041
2022_1103_1460,0.15166527032852173
2022_1103_1461,0.4682442545890808
2022_1103_1463,0.23001039028167725
2022_1104_1112,0.4132201671600342
2022_1104_1116,0.8876240253448486
2022_1104_1120,0.5112766027450562
2022_1104_1124,0.23716819286346436
2022_1104_1129,0.19234806299209595
2022_1104_1136,0.8836369514465332
2022_1104_1151,0.18036562204360962
2022_1104_1159,0.21067065000534058
2022_1104_1161,0.27747201919555664
2022_1104_1163,0.6382424235343933
2022_1104_1166,0.48654961585998535
2022_1104_1168,0.7759749293327332
2022_1104_1172,0.3935433626174927
2022_1104_1174,0.8121116161346436
2022_1104_1181,0.17597979307174683
2022_1104_1209,0.6451607942581177
2022_1104_1211,0.046063780784606934
2022_1104_1222,0.11352139711380005
2022_1104_1228,0.9187136888504028
2022_1104_1231,0.9016196727752686
2022_1104_1234,0.2867215871810913
2022_1104_1235,0.7304782867431641
2022_1104_1240,0.7525990009307861
2022_1104_1242,0.3950568437576294
2022_1104_1246,0.1646527647972107
2022_1104_1255,0.9569762945175171
2022_1104_1260,0.6414821147918701
2022_1104_1261,0.3559299111366272
2022_1104_1266,0.7408664226531982
2022_1104_1272,0.8664931654930115
2022_1104_1274,0.35554933547973633
2022_1104_1276,0.5412476062774658
2022_1104_1277,0.5213301181793213
2022_1104_1286,0.7345817685127258
2022_1104_1293,0.2732675075531006
2022_1104_1308,0.8432901501655579
2022_1104_1313,0.8340724110603333
2022_1104_1314,0.5502675175666809
2022_1104_1323,0.38216251134872437
2022_1104_1326,0.7199044227600098
2022_1104_1344,0.6797139048576355
2022_1104_1345,0.824776291847229
2022_1104_1350,0.34905821084976196
2022_1104_1353,0.4342597723007202
2022_1104_1355,0.5258524417877197
2022_1104_1361,0.6243096590042114
2022_1104_1362,0.5215650200843811
2022_1104_1371,0.5730268955230713
2022_1104_1388,0.08698344230651855
2022_1104_1389,0.9254234433174133
2022_1104_1394,0.7564835548400879
2022_1104_1395,0.7796171307563782
2022_1104_1397,0.3957793712615967
2022_1104_1400,0.2891843318939209
2022_1104_1403,0.16820156574249268
2022_1104_1411,0.6225599646568298
2022_1104_1412,0.24866575002670288
2022_1104_1417,0.3173742890357971
2022_1104_1425,0.5746703743934631
2022_1104_1436,0.16110533475875854
2022_1104_1437,0.03594768047332764
2022_1104_1439,0.28203094005584717
2022_1104_1458,0.5911465883255005
2022_1104_1460,0.310508668422699
2022_1104_1461,0.7469547986984253
2022_1104_1463,0.8883434534072876
2022_1112_1116,0.6438565850257874
2022_1112_1120,0.3970702886581421
2022_1112_1124,0.10241985321044922
2022_1112_1129,0.9064919948577881
2022_1112_1136,0.9909296631813049
2022_1112_1151,0.769687831401825
2022_1112_1159,0.9549102187156677
2022_1112_1161,0.7028895020484924
2022_1112_1163,0.9168034195899963
2022_1112_1166,0.9533302783966064
2022_1112_1168,0.9657524824142456
2022_1112_1172,0.8211183547973633
2022_1112_1174,0.9623945355415344
2022_1112_1181,0.27701103687286377
2022_1112_1209,0.8863787651062012
2022_1112_1211,0.11289674043655396
2022_1112_1222,0.11873531341552734
2022_1112_1228,0.9122114181518555
2022_1112_1231,0.986538290977478
2022_1112_1234,0.3158573508262634
2022_1112_1235,0.8203164339065552
2022_1112_1240,0.9897905588150024
2022_1112_1242,0.4665864109992981
2022_1112_1246,0.29018688201904297
2022_1112_1255,0.9334751963615417
2022_1112_1260,0.3592422604560852
2022_1112_1261,0.409640908241272
2022_1112_1266,0.9831030368804932
2022_1112_1272,0.5456743240356445
2022_1112_1274,0.8103947043418884
2022_1112_1276,0.9196955561637878
2022_1112_1277,0.9828779697418213
2022_1112_1286,0.9844814538955688
2022_1112_1293,0.48128461837768555
2022_1112_1308,0.8462263941764832
2022_1112_1313,0.8820281028747559
2022_1112_1314,0.9711230993270874
2022_1112_1323,0.9857656955718994
2022_1112_1326,0.8587210178375244
2022_1112_1344,0.9552724361419678
2022_1112_1345,0.5467119216918945
2022_1112_1350,0.8685359954833984
2022_1112_1353,0.9698712229728699
2022_1112_1355,0.8524801731109619
2022_1112_1361,0.6880443096160889
2022_1112_1362,0.7591627836227417
2022_1112_1371,0.8121685981750488
2022_1112_1388,0.642143964767456
2022_1112_1389,0.9602253437042236
2022_1112_1394,0.983992338180542
2022_1112_1395,0.9137005805969238
2022_1112_1397,0.3352985978126526
2022_1112_1400,0.30527275800704956
2022_1112_1403,0.13881486654281616
2022_1112_1411,0.9701828956604004
2022_1112_1412,0.2983779311180115
2022_1112_1417,0.19943326711654663
2022_1112_1425,0.8877752423286438
2022_1112_1436,0.74785315990448
2022_1112_1437,0.6670681238174438
2022_1112_1439,0.8725290298461914
2022_1112_1458,0.8900752067565918
2022_1112_1460,0.9597329497337341
2022_1112_1461,0.8861516118049622
2022_1112_1463,0.9614189863204956
2022_1116_1120,0.11419349908828735
2022_1116_1124,0.4379499554634094
2022_1116_1129,0.6992253661155701
2022_1116_1136,0.9287076592445374
2022_1116_1151,0.6421970129013062
2022_1116_1159,0.941798985004425
2022_1116_1161,0.38234931230545044
2022_1116_1163,0.4879053235054016
2022_1116_1166,0.5003566741943359
2022_1116_1168,0.9283718466758728
2022_1116_1172,0.376420795917511
2022_1116_1174,0.9172206521034241
2022_1116_1181,0.08022373914718628
2022_1116_1209,0.9433854222297668
2022_1116_1211,0.031786322593688965
2022_1116_1222,0.03837519884109497
2022_1116_1228,0.3003271222114563
2022_1116_1231,0.6120827198028564
2022_1116_1234,0.29831695556640625
2022_1116_1235,0.1800333857536316
2022_1116_1240,0.9307864904403687
2022_1116_1242,0.2132856845855713
2022_1116_1246,0.38492053747177124
2022_1116_1255,0.9645431041717529
2022_1116_1260,0.553798496723175
2022_1116_1261,0.19574248790740967
2022_1116_1266,0.7300152778625488
2022_1116_1272,0.5605143904685974
2022_1116_1274,0.2718450427055359
2022_1116_1276,0.52191162109375
2022_1116_1277,0.7916806936264038
2022_1116_1286,0.9081560373306274
2022_1116_1293,0.7359658479690552
2022_1116_1308,0.6817694902420044
2022_1116_1313,0.7280236482620239
2022_1116_1314,0.3667738437652588
2022_1116_1323,0.6941202878952026
2022_1116_1326,0.46215420961380005
2022_1116_1344,0.6527571678161621
2022_1116_1345,0.27850496768951416
2022_1116_1350,0.7157778143882751
2022_1116_1353,0.8800721168518066
2022_1116_1355,0.43511050939559937
2022_1116_1361,0.822234034538269
2022_1116_1362,0.6997805237770081
2022_1116_1371,0.567851185798645
2022_1116_1388,0.49149173498153687
2022_1116_1389,0.9429323673248291
