ID,Pred
2021_1101_1104,0.17412130735360623
2021_1101_1111,0.28713749472242056
2021_1101_1116,0.3013367550774638
2021_1101_1124,0.3203238819869087
2021_1101_1140,0.9052475014249142
2021_1101_1155,0.8561785558315678
2021_1101_1156,0.5996593079105673
2021_1101_1159,0.930626850098242
2021_1101_1160,0.41658908959574686
2021_1101_1163,0.3072749329884732
2021_1101_1166,0.42460543264287737
2021_1101_1179,0.2612945755092498
2021_1101_1180,0.9600284089612847
2021_1101_1186,0.5454130586508823
2021_1101_1196,0.21503150876917435
2021_1101_1199,0.17915515526327125
2021_1101_1207,0.9463756468695654
2021_1101_1210,0.3965150643063363
2021_1101_1211,0.9573440981532239
2021_1101_1213,0.08588789866290994
2021_1101_1216,0.9349499848076767
2021_1101_1222,0.1423801467213384
2021_1101_1228,0.13855637734172674
2021_1101_1233,0.5675598783750241
2021_1101_1234,0.016883613003388327
2021_1101_1242,0.30614336313176316
2021_1101_1251,0.644051110815169
2021_1101_1260,0.5466728777845598
2021_1101_1261,3.00000089999998e-14
2021_1101_1268,0.9801628360681811
2021_1101_1276,0.4732128220839776
2021_1101_1277,0.9392555782968391
2021_1101_1281,0.5156872374896853
2021_1101_1287,0.8309606894219559
2021_1101_1291,0.45935466654017454
2021_1101_1313,0.6714510586904048
2021_1101_1314,0.027824336891209618
2021_1101_1317,0.5146637165225453
2021_1101_1325,0.25706859158824974
2021_1101_1326,0.0416261259987088
2021_1101_1328,0.2577627585839652
2021_1101_1329,0.0114905128629623
2021_1101_1331,0.2489197417223036
2021_1101_1332,0.29694481803322903
2021_1101_1333,0.9030686117322361
2021_1101_1345,0.10046942087307037
2021_1101_1353,0.5490021066221973
2021_1101_1361,0.5144408451671176
2021_1101_1364,0.6165403607228518
2021_1101_1382,0.058561894214510905
2021_1101_1393,3.1275136017988404e-06
2021_1101_1397,0.4027130314716318
2021_1101_1400,0.43744342354470056
2021_1101_1403,0.3209993437804922
2021_1101_1411,0.395441605609173
2021_1101_1417,0.5468519796086373
2021_1101_1422,0.3100651259276786
2021_1101_1425,0.005600160035915508
2021_1101_1429,0.10953400395461306
2021_1101_1433,0.551254302261908
2021_1101_1437,0.18881935480275816
2021_1101_1438,0.587987964933727
2021_1101_1439,0.7029109589893967
2021_1101_1452,1.7051572401242708e-06
2021_1101_1455,0.46411163624149193
2021_1101_1457,0.4945822664033326
2021_1101_1458,0.8539329263804446
2021_1104_1111,0.9314597428820972
2021_1104_1116,0.48432773462831247
2021_1104_1124,0.48164301265348575
2021_1104_1140,0.7071169815328473
2021_1104_1155,0.393590176623654
2021_1104_1156,0.8000383065304516
2021_1104_1159,0.5970747309913561
2021_1104_1160,0.9284832945184092
2021_1104_1163,0.3498784880214039
2021_1104_1166,0.4588430365273996
2021_1104_1179,0.668253750446551
2021_1104_1180,0.9986214128116127
2021_1104_1186,0.7974730040303757
2021_1104_1196,0.6321064041621712
2021_1104_1199,0.4472119920800889
2021_1104_1207,0.9372887796414998
2021_1104_1210,0.8014396320565316
2021_1104_1211,0.07350665958740596
2021_1104_1213,0.9835056464826065
2021_1104_1216,0.967521726953384
2021_1104_1222,0.06927253070750242
2021_1104_1228,0.5563803012575156
2021_1104_1233,0.9721892646733272
2021_1104_1234,0.20447869483492198
2021_1104_1242,0.5
2021_1104_1251,0.9985175555661396
2021_1104_1260,0.9305048520233175
2021_1104_1261,0.04857324750372826
2021_1104_1268,0.9997463481606679
2021_1104_1276,0.9897384138888559
2021_1104_1277,0.9545465588895241
2021_1104_1281,0.6450253177244749
2021_1104_1287,0.9320306653140411
2021_1104_1291,0.9879083333506035
2021_1104_1313,0.818249210703996
2021_1104_1314,0.24660954285633388
2021_1104_1317,0.7059470782767889
2021_1104_1325,0.7402005716085839
2021_1104_1326,0.8927155372565382
2021_1104_1328,0.6707858274377462
2021_1104_1329,0.47569267434670875
2021_1104_1331,0.937879991505043
2021_1104_1332,0.6906309808529325
2021_1104_1333,0.9458410709802493
2021_1104_1345,0.7105304066094354
2021_1104_1353,0.6483114035241065
2021_1104_1361,0.6429614019232961
2021_1104_1364,0.9899512314507105
2021_1104_1382,0.06264862367294483
2021_1104_1393,0.2622337891003169
2021_1104_1397,0.43321178767782015
2021_1104_1400,0.5489023113851011
2021_1104_1403,0.4702683547460875
2021_1104_1411,0.969673003377826
2021_1104_1417,0.9754414980883503
2021_1104_1422,0.3515911602779168
2021_1104_1425,0.7395502598407191
2021_1104_1429,0.3517007250318034
2021_1104_1433,0.6175829173767009
2021_1104_1437,0.9942987606945155
2021_1104_1438,0.9145893527238932
2021_1104_1439,0.861403681108952
2021_1104_1452,0.44056617994556097
2021_1104_1455,0.845357294348047
2021_1104_1457,0.6785862112541656
2021_1104_1458,0.8035782241924301
2021_1111_1116,0.3257866907384755
2021_1111_1124,1.3249027952423714e-08
2021_1111_1140,0.15980180648239414
2021_1111_1155,0.6037719467838831
2021_1111_1156,0.5537998061413435
2021_1111_1159,2.8494445118127954e-06
2021_1111_1160,0.749516609465723
2021_1111_1163,0.4559353995509394
2021_1111_1166,0.3017638474129679
2021_1111_1179,0.6209977175516006
2021_1111_1180,0.5174038676860516
2021_1111_1186,0.408611787990858
2021_1111_1196,0.4586369643814602
2021_1111_1199,0.4421529169412605
2021_1111_1207,0.5137937286913657
2021_1111_1210,0.32923468315610294
2021_1111_1211,1.5543004636745074e-08
2021_1111_1213,0.8724638497969284
2021_1111_1216,0.4901466834674702
2021_1111_1222,1.8060958052116983e-09
2021_1111_1228,0.555050578487435
2021_1111_1233,0.3512734689311164
2021_1111_1234,0.2604321853104067
2021_1111_1242,0.5169736491923396
2021_1111_1251,0.8234065352615162
2021_1111_1260,0.9437309851190492
2021_1111_1261,0.5167364729882693
2021_1111_1268,0.5265314229000253
2021_1111_1276,0.9499804237898679
2021_1111_1277,0.5574193824042414
2021_1111_1281,0.5189474800623023
2021_1111_1287,0.48459834591907996
2021_1111_1291,0.6428796357232509
2021_1111_1313,0.5412908655047394
2021_1111_1314,0.5853403108904192
2021_1111_1317,0.7640814309478301
2021_1111_1325,0.5
2021_1111_1326,0.46093739758765345
2021_1111_1328,0.4584794600585813
2021_1111_1329,0.6424813748837542
2021_1111_1331,0.5416588160605854
2021_1111_1332,0.3736422071546294
2021_1111_1333,0.46214671871323243
2021_1111_1345,0.5
2021_1111_1353,0.5212891377772613
2021_1111_1361,0.1520513505920369
