ID,Pred
2021_1101_1104,0.1254187093206933
2021_1101_1111,0.6973107925666462
2021_1101_1116,0.17084044430589798
2021_1101_1124,0.08906521571516506
2021_1101_1140,0.34938929065116103
2021_1101_1155,0.3063067365919871
2021_1101_1156,0.6280757070326811
2021_1101_1159,0.44191878498027987
2021_1101_1160,0.29524370669992767
2021_1101_1163,0.2808086773801481
2021_1101_1166,0.32592074474674854
2021_1101_1179,0.2674979338021628
2021_1101_1180,0.7011546314183867
2021_1101_1186,0.6702738517749431
2021_1101_1196,0.25495534736238445
2021_1101_1199,0.23762742186707675
2021_1101_1207,0.6323401793858938
2021_1101_1210,0.4185025619068509
2021_1101_1211,0.11493660610396138
2021_1101_1213,0.6887563745312806
2021_1101_1216,0.57486670281573
2021_1101_1222,0.07359699406081405
2021_1101_1228,0.33924274283408573
2021_1101_1233,0.7435665762530297
2021_1101_1234,0.3573898678063363
2021_1101_1242,0.2219777581545502
2021_1101_1251,0.5266566979069239
2021_1101_1260,0.3069417092610182
2021_1101_1261,0.21121409356092016
2021_1101_1268,0.5415955081533209
2021_1101_1276,0.24654277768288022
2021_1101_1277,0.7638707593540102
2021_1101_1281,0.528625725298727
2021_1101_1287,0.5318512615683031
2021_1101_1291,0.6686718375121071
2021_1101_1313,0.7122910367202628
2021_1101_1314,0.3632214403488709
2021_1101_1317,0.3293109533446412
2021_1101_1325,0.4343201433932209
2021_1101_1326,0.3472433125069138
2021_1101_1328,0.37229107253484706
2021_1101_1329,0.2482387595367151
2021_1101_1331,0.6857356016990236
2021_1101_1332,0.2455091740374035
2021_1101_1333,0.6710413967044767
2021_1101_1345,0.2634643166549401
2021_1101_1353,0.44567311230208234
2021_1101_1361,0.20912647161564718
2021_1101_1364,0.5390449447769905
2021_1101_1382,0.27139590249392287
2021_1101_1393,0.2649292405226777
2021_1101_1397,0.24928864870526735
2021_1101_1400,0.31825327894696104
2021_1101_1403,0.20650833546533173
2021_1101_1411,0.6139592768939761
2021_1101_1417,0.5297561832014445
2021_1101_1422,0.34967598267917577
2021_1101_1425,0.36114289954567347
2021_1101_1429,0.298350715461449
2021_1101_1433,0.31875147802450354
2021_1101_1437,0.3529161745383442
2021_1101_1438,0.19789539030958458
2021_1101_1439,0.4869538636480013
2021_1101_1452,0.3553658705156087
2021_1101_1455,0.663978235068279
2021_1101_1457,0.46397895480983453
2021_1101_1458,0.39243588253583056
2021_1104_1111,0.9385231896823001
2021_1104_1116,0.5882838617702051
2021_1104_1124,0.40400789400713333
2021_1104_1140,0.7884907388138256
2021_1104_1155,0.7540137815102901
2021_1104_1156,0.9218442487678811
2021_1104_1159,0.8461340404684341
2021_1104_1160,0.7441265281898012
2021_1104_1163,0.7304934504927348
2021_1104_1166,0.7704552764932794
2021_1104_1179,0.7171223565120358
2021_1104_1180,0.9396023571125565
2021_1104_1186,0.9348194492791486
2021_1104_1196,0.703754220755561
2021_1104_1199,0.6839295853686667
2021_1104_1207,0.9232059492509271
2021_1104_1210,0.8334427941574315
2021_1104_1211,0.4744814693576615
2021_1104_1213,0.9388823435124121
2021_1104_1216,0.9037978277264039
2021_1104_1222,0.3520284717932647
2021_1104_1228,0.780897835249486
2021_1104_1233,0.9508663627615171
2021_1104_1234,0.7966296100390617
2021_1104_1242,0.6614759883039761
2021_1104_1251,0.8853723675025384
2021_1104_1260,0.7545673033706531
2021_1104_1261,0.6479324306042658
2021_1104_1268,0.8913331189301014
2021_1104_1276,0.694335848814758
2021_1104_1277,0.9558682161513291
2021_1104_1281,0.8861722137492557
2021_1104_1287,0.8874729864744993
2021_1104_1291,0.9343469926939878
2021_1104_1313,0.9426725054401404
2021_1104_1314,0.8003534966829462
2021_1104_1317,0.7731657583230245
2021_1104_1325,0.8421065446813909
2021_1104_1326,0.786909773391807
2021_1104_1328,0.8060620759107092
2021_1104_1329,0.6962651503159034
2021_1104_1331,0.9380708896442568
2021_1104_1332,0.6931523133737539
2021_1104_1333,0.9350452422558259
2021_1104_1345,0.7129078507699975
2021_1104_1353,0.8480915749212663
2021_1104_1361,0.6452046170445789
2021_1104_1364,0.890332600947126
2021_1104_1382,0.7211217465061507
2021_1104_1393,0.7144475334235066
2021_1104_1397,0.6974516399020447
2021_1104_1400,0.7641858027888071
2021_1104_1403,0.6417347190313886
2021_1104_1411,0.9172524039112364
2021_1104_1417,0.8866294298775755
2021_1104_1422,0.7887009560083311
2021_1104_1425,0.799030917514024
2021_1104_1429,0.746950656287477
2021_1104_1433,0.7645991623076784
2021_1104_1437,0.7910607530498696
2021_1104_1438,0.6299185166420185
2021_1104_1439,0.8682278959962464
2021_1104_1452,0.7953275877758923
2021_1104_1455,0.9329536035420117
2021_1104_1457,0.8573312330835593
2021_1104_1458,0.8183618750548878
2021_1111_1116,0.08176887377389737
2021_1111_1124,0.04062402008902071
2021_1111_1140,0.1885124443624052
2021_1111_1155,0.160324210502575
2021_1111_1156,0.42341067248080516
2021_1111_1159,0.25527849412453457
2021_1111_1160,0.15335192127919475
2021_1111_1163,0.14441183525131254
2021_1111_1166,0.172949205186403
2021_1111_1179,0.13632282746705912
2021_1111_1180,0.5
2021_1111_1186,0.4720131717141199
2021_1111_1196,0.12883383758545186
2021_1111_1199,0.11869580507022469
2021_1111_1207,0.42813685721284556
2021_1111_1210,0.2377507192334837
2021_1111_1211,0.0532172566496434
2021_1111_1213,0.4891648888103167
2021_1111_1216,0.3667386909693863
2021_1111_1222,0.03326632062720457
2021_1111_1228,0.18172136679262865
2021_1111_1233,0.5564202385953719
2021_1111_1234,0.1962148904788868
2021_1111_1242,0.10974269854732416
2021_1111_1251,0.32499389496024017
2021_1111_1260,0.16072761113543493
2021_1111_1261,0.10369420172452731
2021_1111_1268,0.33831690534958475
2021_1111_1276,0.12388203871163703
2021_1111_1277,0.5830042425709419
2021_1111_1281,0.32673048005693406
2021_1111_1287,0.3295877912715511
2021_1111_1291,0.4700861091039962
2021_1111_1313,0.5172122207478198
2021_1111_1314,0.1998956674855643
2021_1111_1317,0.17516622355070238
2021_1111_1325,0.24950172715771204
2021_1111_1326,0.18706811258666303
2021_1111_1328,0.20574184031527623
