ID,Pred
2021_1101_1104,0.08166217099385036
2021_1101_1111,0.35189171948576237
2021_1101_1116,0.21337141486904584
2021_1101_1124,0.2475338933616082
2021_1101_1140,0.9932454977907208
2021_1101_1155,0.5451040597464126
2021_1101_1156,0.6957053672393531
2021_1101_1159,0.9917774316205928
2021_1101_1160,0.43254051521110476
2021_1101_1163,0.2920825532873692
2021_1101_1166,0.1587184341626069
2021_1101_1179,0.16770909933176173
2021_1101_1180,0.9926977031852606
2021_1101_1186,0.8063165746215286
2021_1101_1196,0.1795364009239128
2021_1101_1199,0.11209898781195343
2021_1101_1207,0.9940605839587554
2021_1101_1210,0.34797570026074803
2021_1101_1211,0.9971251913976931
2021_1101_1213,0.6948681042758921
2021_1101_1216,0.9626837943585259
2021_1101_1222,0.09238575085555337
2021_1101_1228,0.20697552466553978
2021_1101_1233,0.7100327270836334
2021_1101_1234,2.403968267684945e-07
2021_1101_1242,0.17107828807605582
2021_1101_1251,0.7617461730934004
2021_1101_1260,0.5285057698072523
2021_1101_1261,3.00000089999998e-14
2021_1101_1268,0.999338024077023
2021_1101_1276,0.9189406357549827
2021_1101_1277,0.936544175316276
2021_1101_1281,0.6008950054340786
2021_1101_1287,0.94451160379577
2021_1101_1291,0.7354539297693897
2021_1101_1313,0.6834940522697583
2021_1101_1314,0.007178581504095921
2021_1101_1317,0.6053400947777038
2021_1101_1325,0.14015543342158687
2021_1101_1326,0.019593268813420304
2021_1101_1328,0.14652790760054646
2021_1101_1329,4.171313300575964e-06
2021_1101_1331,0.5429817346652892
2021_1101_1332,0.20026762796842937
2021_1101_1333,0.9649496502199981
2021_1101_1345,0.03088052612815165
2021_1101_1353,0.41227623841210104
2021_1101_1361,0.4060157069012703
2021_1101_1364,0.643267830150306
2021_1101_1382,0.012255776278879717
2021_1101_1393,1.262543095034848e-09
2021_1101_1397,0.35534466359670003
2021_1101_1400,0.6522258550725458
2021_1101_1403,0.16812368370825673
2021_1101_1411,0.7678681640522259
2021_1101_1417,0.40564094081155755
2021_1101_1422,0.21140968714125993
2021_1101_1425,4.199543908915136e-06
2021_1101_1429,0.11749847457428467
2021_1101_1433,0.5399651121802984
2021_1101_1437,0.03089095767674752
2021_1101_1438,0.9709364710863978
2021_1101_1439,0.7213622288463482
2021_1101_1452,5.576863204039607e-10
2021_1101_1455,0.2764917628645564
2021_1101_1457,0.5224715239039124
2021_1101_1458,0.877606048745685
2021_1104_1111,0.9390734662252199
2021_1104_1116,0.4704030752672504
2021_1104_1124,0.49412060452780115
2021_1104_1140,0.7268015840390146
2021_1104_1155,0.4219245727144629
2021_1104_1156,0.9268976426601871
2021_1104_1159,0.8933024515806046
2021_1104_1160,0.9845233606573385
2021_1104_1163,0.2978484455290348
2021_1104_1166,0.5378771275827122
2021_1104_1179,0.8924592019426738
2021_1104_1180,0.9999771680040327
2021_1104_1186,0.937443511127452
2021_1104_1196,0.7428271623253804
2021_1104_1199,0.35440466978732776
2021_1104_1207,0.9798027852524333
2021_1104_1210,0.9265397863788112
2021_1104_1211,0.010998027469486802
2021_1104_1213,0.5812600165987262
2021_1104_1216,0.9951889097882892
2021_1104_1222,0.014567639901476994
2021_1104_1228,0.37401581986094357
2021_1104_1233,0.9781649306958622
2021_1104_1234,0.07772773727805846
2021_1104_1242,0.5061505303107279
2021_1104_1251,0.9999442297025288
2021_1104_1260,0.9999837381113232
2021_1104_1261,0.023903843422611704
2021_1104_1268,0.9999074900892162
2021_1104_1276,0.9917379552146264
2021_1104_1277,0.9762314535131869
2021_1104_1281,0.7154406627661847
2021_1104_1287,0.989932881243693
2021_1104_1291,0.9958573388275375
2021_1104_1313,0.7372261478553103
2021_1104_1314,0.17807563170349539
2021_1104_1317,0.7089437716831993
2021_1104_1325,0.83951094429058
2021_1104_1326,0.8971432011966454
2021_1104_1328,0.6939770428568712
2021_1104_1329,0.5086736490396125
2021_1104_1331,0.9868776644018487
2021_1104_1332,0.8147665021804691
2021_1104_1333,0.9883704989962102
2021_1104_1345,0.34969997367355626
2021_1104_1353,0.7441510535332672
2021_1104_1361,0.3210568166752061
2021_1104_1364,0.9997435371024035
2021_1104_1382,0.05347677969190621
2021_1104_1393,0.1795424854807497
2021_1104_1397,0.39379685109768203
2021_1104_1400,0.5533762488399692
2021_1104_1403,0.36435949366995485
2021_1104_1411,0.9985514518155338
2021_1104_1417,0.984242601380245
2021_1104_1422,0.37641514201023424
2021_1104_1425,0.5740174612909889
2021_1104_1429,0.3540131176226444
2021_1104_1433,0.6038780990203879
2021_1104_1437,0.999058506155227
2021_1104_1438,0.9971323057359265
2021_1104_1439,0.8999100587011963
2021_1104_1452,0.44047684107227514
2021_1104_1455,0.8875913824442382
2021_1104_1457,0.8072353568158828
2021_1104_1458,0.9662938466007476
2021_1111_1116,0.31436607894854207
2021_1111_1124,1.1679403789932698e-10
2021_1111_1140,0.022337965098201375
2021_1111_1155,0.7508621893552694
2021_1111_1156,0.5723577161414183
2021_1111_1159,2.332822409530118e-08
2021_1111_1160,0.7161797616154849
2021_1111_1163,0.26671069503551964
2021_1111_1166,0.3090771208978447
2021_1111_1179,0.6839759535475474
2021_1111_1180,0.4802971894153466
2021_1111_1186,0.3615572144088044
2021_1111_1196,0.4226436332119277
2021_1111_1199,0.32015359991531245
2021_1111_1207,0.5
2021_1111_1210,0.3544738032319063
2021_1111_1211,3.3542918592958973e-13
2021_1111_1213,0.31557475742525654
2021_1111_1216,0.48384563319695195
2021_1111_1222,2.3711367039983313e-09
2021_1111_1228,0.47190047014871794
2021_1111_1233,0.221494361246466
2021_1111_1234,0.8187792843684941
2021_1111_1242,0.5181221181588322
2021_1111_1251,0.4857555100346701
2021_1111_1260,0.9849628580731435
2021_1111_1261,0.4288099936621771
2021_1111_1268,0.5634016341234607
2021_1111_1276,0.7187631255676071
2021_1111_1277,0.5797745262736221
2021_1111_1281,0.505291697475757
2021_1111_1287,0.4527942496753824
2021_1111_1291,0.6329337788519522
2021_1111_1313,0.5557386699631942
2021_1111_1314,0.6050252566989532
2021_1111_1317,0.756435622834164
2021_1111_1325,0.2976354070976332
2021_1111_1326,0.3743267164654627
2021_1111_1328,0.47266576839738145
2021_1111_1329,0.5519205480689636
2021_1111_1331,0.43049147634593904
2021_1111_1332,0.3754068158904784
2021_1111_1333,0.4454031374014438
2021_1111_1345,0.4521132122182541
2021_1111_1353,0.5630550525531351
2021_1111_1361,0.17369604440015987
2021_1111_1364,0.31624079574186736
2021_1111_1382,0.4327799357359251
2021_1111_1393,0.5248039482221237
2021_1111_1397,0.36554663188574793
2021_1111_1400,0.3857192351756187
2021_1111_1403,0.31966656798117055
2021_1111_1411,0.7366274581029769
2021_1111_1417,0.43766137435459734
2021_1111_1422,0.5932251193576116
2021_1111_1425,0.48593472361408885
2021_1111_1429,0.5946122019726555
2021_1111_1433,0.30168618045123136
2021_1111_1437,0.24490882522068264
2021_1111_1438,0.9702246916924193
2021_1111_1439,0.6649508238475065
2021_1111_1452,0.35418661961964215
2021_1111_1455,0.5308148250244898
2021_1111_1457,0.23621246431264706
2021_1111_1458,0.5962870607791824
2021_1116_1124,0.2747451516882736
2021_1116_1140,0.4687971947436896
2021_1116_1155,0.1870055666615848
2021_1116_1156,0.7098195720306576
2021_1116_1159,0.3543044315948337
2021_1116_1160,0.7995230408306592
2021_1116_1163,0.47872983845379624
2021_1116_1166,0.4486382322416724
2021_1116_1179,0.3483824802758308
2021_1116_1180,0.98020154310299
2021_1116_1186,0.7399209801575329
2021_1116_1196,0.628006595049756
2021_1116_1199,0.5791425737474778
2021_1116_1207,0.9091391829796062
2021_1116_1210,0.6349441935817731
2021_1116_1211,0.3351109211624867
2021_1116_1213,0.7605922910175972
2021_1116_1216,0.8337853489377394
2021_1116_1222,0.11969769906985733
2021_1116_1228,0.6300258591512444
2021_1116_1233,0.886593929509699
2021_1116_1234,0.6056603112014014
2021_1116_1242,0.5055014794060113
2021_1116_1251,0.10684994925439868
2021_1116_1260,0.8039636568688987
2021_1116_1261,0.5150088799275985
2021_1116_1268,0.9861281621621925
2021_1116_1276,0.7821844706883077
2021_1116_1277,0.7031301107006458
2021_1116_1281,0.6108812852376657
2021_1116_1287,0.8395616145492685
2021_1116_1291,0.9948344382552919
2021_1116_1313,0.6845355911565727
2021_1116_1314,0.5
2021_1116_1317,0.8140476163171435
2021_1116_1325,0.6171400504507315
2021_1116_1326,0.8343542688441913
2021_1116_1328,0.5668910012445457
2021_1116_1329,0.5478270811060114
2021_1116_1331,0.9618002127287417
2021_1116_1332,0.5424446931792336
2021_1116_1333,0.8756009234409265
2021_1116_1345,0.3730713986291305
2021_1116_1353,0.5595494227832174
2021_1116_1361,0.5205791079051862
2021_1116_1364,0.9738268979516191
2021_1116_1382,0.18350892050533243
2021_1116_1393,0.6517135384793868
2021_1116_1397,0.5726317259797694
2021_1116_1400,0.6399221391624134
2021_1116_1403,0.36855563799313495
2021_1116_1411,0.915171707435074
2021_1116_1417,0.6920518391389995
2021_1116_1422,0.6280522354594601
2021_1116_1425,0.5453872287115559
2021_1116_1429,0.46881961747135603
2021_1116_1433,0.5328439868466
2021_1116_1437,0.6947259207930244
2021_1116_1438,0.9032885946162235
2021_1116_1439,0.7585983844679319
2021_1116_1452,0.5645744217184976
2021_1116_1455,0.7209638051809963
2021_1116_1457,0.5987823847113499
2021_1116_1458,0.7598380664823297
2021_1124_1140,0.9632387407851611
2021_1124_1155,0.9820549401509447
2021_1124_1156,0.9997502645886068
2021_1124_1159,0.7220406804601637
2021_1124_1160,0.8662258261540564
2021_1124_1163,0.605178554964265
2021_1124_1166,0.7841152278682906
2021_1124_1179,0.7270014614761654
2021_1124_1180,0.9998883879937361
2021_1124_1186,0.9995141981534833
2021_1124_1196,0.9685875797721936
2021_1124_1199,0.7561212596982537
2021_1124_1207,0.9999998999999902
2021_1124_1210,0.9085108872378097
2021_1124_1211,0.5
2021_1124_1213,0.9998547633683268
2021_1124_1216,0.9999966726632392
2021_1124_1222,0.4487064293815221
2021_1124_1228,0.7430367366505474
2021_1124_1233,0.9996048660691873
2021_1124_1234,0.8811772571956069
2021_1124_1242,0.7811705662523086
2021_1124_1251,0.9999878187295727
2021_1124_1260,0.9981136429433164
2021_1124_1261,0.7727117824315965
2021_1124_1268,0.9999998999999902
2021_1124_1276,0.7661436701054374
2021_1124_1277,0.99999963719982
2021_1124_1281,0.9542889318699574
2021_1124_1287,0.9999998999999902
2021_1124_1291,0.9999987105547381
2021_1124_1313,0.9999998999999902
2021_1124_1314,0.9925733331357911
2021_1124_1317,0.9930415201669845
2021_1124_1325,0.9419129937612888
