ID,Pred
2021_1101_1104,0.14998129467140686
2021_1101_1111,0.5569347548684885
2021_1101_1116,0.2360437025039691
2021_1101_1124,0.060732196130705685
2021_1101_1140,0.8621800797857164
2021_1101_1155,0.40633416933707617
2021_1101_1156,0.6357878943990474
2021_1101_1159,0.6444483271558421
2021_1101_1160,0.31432178286988804
2021_1101_1163,0.39616605400077504
2021_1101_1166,0.522273505821358
2021_1101_1179,0.46144949434833415
2021_1101_1180,0.8084013494070875
2021_1101_1186,0.8564438975808617
2021_1101_1196,0.3136382029142553
2021_1101_1199,0.29021990808542525
2021_1101_1207,0.8503580949622823
2021_1101_1210,0.5943230618300237
2021_1101_1211,0.0900537316002902
2021_1101_1213,0.8295492539094612
2021_1101_1216,0.4058722978687604
2021_1101_1222,0.08813856561781759
2021_1101_1228,0.46058607057499523
2021_1101_1233,0.6992000071816192
2021_1101_1234,0.3986273407869842
2021_1101_1242,0.27930309986508906
2021_1101_1251,0.6868661945521385
2021_1101_1260,0.31257855055336636
2021_1101_1261,0.45384017917718245
2021_1101_1268,0.7564426245007092
2021_1101_1276,0.5
2021_1101_1277,0.9011333178460476
2021_1101_1281,0.6651712113733304
2021_1101_1287,0.6197823313772749
2021_1101_1291,0.6950227654115676
2021_1101_1313,0.45408484943358096
2021_1101_1314,0.6259761338467105
2021_1101_1317,0.4693904143752211
2021_1101_1325,0.7378973653394696
2021_1101_1326,0.5213747310461138
2021_1101_1328,0.6329661499852633
2021_1101_1329,0.4069937899492172
2021_1101_1331,0.8018222393712914
2021_1101_1332,0.4700995684921144
2021_1101_1333,0.7784064895757703
2021_1101_1345,0.4667467858828024
2021_1101_1353,0.5950201262961535
2021_1101_1361,0.32040184215355166
2021_1101_1364,0.5764357685140371
2021_1101_1382,0.41155640745910804
2021_1101_1393,0.4019359707915167
2021_1101_1397,0.2885498077919066
2021_1101_1400,0.426865477876313
2021_1101_1403,0.2642801527479282
2021_1101_1411,0.5478790900565371
2021_1101_1417,0.7942771834152944
2021_1101_1422,0.4475437283703382
2021_1101_1425,0.5654798022406056
2021_1101_1429,0.5435178443397848
2021_1101_1433,0.4126468998940653
2021_1101_1437,0.4450502847742591
2021_1101_1438,0.3522520452387083
2021_1101_1439,0.7022075333196002
2021_1101_1452,0.3792912258370839
2021_1101_1455,0.7735214046484484
2021_1101_1457,0.562704128904779
2021_1101_1458,0.5240821605279756
2021_1104_1111,0.8820249732772628
2021_1104_1116,0.5735724918526021
2021_1104_1124,0.17382492030702884
2021_1104_1140,0.8762474531746529
2021_1104_1155,0.6389801325317498
2021_1104_1156,0.9546823419251352
2021_1104_1159,0.823715086364708
2021_1104_1160,0.5562018313369681
2021_1104_1163,0.5352345526097942
2021_1104_1166,0.6580439224551502
2021_1104_1179,0.5991120619463842
2021_1104_1180,0.9325866947381042
2021_1104_1186,0.961495835257554
2021_1104_1196,0.6380721047499548
2021_1104_1199,0.5829674937177423
2021_1104_1207,0.9370464347296943
2021_1104_1210,0.6972736935781042
2021_1104_1211,0.26014839891538494
2021_1104_1213,0.9735865744089586
2021_1104_1216,0.9511010870887211
2021_1104_1222,0.14897959478339717
2021_1104_1228,0.6069169222745546
2021_1104_1233,0.958688789287586
2021_1104_1234,0.588786449944724
2021_1104_1242,0.6482492564604866
2021_1104_1251,0.8699763146192656
2021_1104_1260,0.7187562507339471
2021_1104_1261,0.612181688501039
2021_1104_1268,0.9225631399171801
2021_1104_1276,0.7152242108632446
2021_1104_1277,0.9319682427882965
2021_1104_1281,0.8115971757534187
2021_1104_1287,0.9556602075484947
2021_1104_1291,0.9642721303941214
2021_1104_1313,0.955214533911245
2021_1104_1314,0.6168549774267997
2021_1104_1317,0.8650924059508153
2021_1104_1325,0.9185455957438807
2021_1104_1326,0.7962620001228152
2021_1104_1328,0.7044697432655933
2021_1104_1329,0.665859484527536
2021_1104_1331,0.9288527988688591
2021_1104_1332,0.6404185292703315
2021_1104_1333,0.9145219738517572
2021_1104_1345,0.630534936012299
2021_1104_1353,0.7296542619879249
2021_1104_1361,0.577636478773456
2021_1104_1364,0.8923766081014131
