ID,Pred
2021_1101_1104,0.5816888380222229
2021_1101_1111,0.5855354348859592
2021_1101_1116,0.5486304167519732
2021_1101_1124,0.21947509633979137
2021_1101_1140,0.5135693227565813
2021_1101_1155,0.5432340660139248
2021_1101_1156,0.8994997599906118
2021_1101_1159,0.5967595238211555
2021_1101_1160,1.0017076159888064e-07
2021_1101_1163,6.7377137722581674e-09
2021_1101_1166,0.4035334212415073
2021_1101_1179,0.037463588934491886
2021_1101_1180,0.9586120358783173
2021_1101_1186,0.7147555516473395
2021_1101_1196,0.2041635603616886
2021_1101_1199,0.18255458118752288
2021_1101_1207,0.6072515479221535
2021_1101_1210,0.522198221092704
2021_1101_1211,0.5971437651333786
2021_1101_1213,0.9294901280220608
2021_1101_1216,0.5906472920197975
2021_1101_1222,2.7411839973532546e-06
2021_1101_1228,0.5633087797263331
2021_1101_1233,0.9998702548039694
2021_1101_1234,0.5971204813571713
2021_1101_1242,0.029888047108593902
2021_1101_1251,0.6389146065696372
2021_1101_1260,0.45448104862130095
2021_1101_1261,0.5971440781642177
2021_1101_1268,0.6156112649408894
2021_1101_1276,0.5635759489749713
2021_1101_1277,0.8477345290047987
2021_1101_1281,0.7419567025110307
2021_1101_1287,0.6063599657854343
2021_1101_1291,0.5994373024333166
2021_1101_1313,0.7089872313072656
2021_1101_1314,0.43473762617762396
2021_1101_1317,0.7378920671870626
2021_1101_1325,0.6370540862858931
2021_1101_1326,0.5541886146806551
2021_1101_1328,0.48223481742615615
2021_1101_1329,0.5959998913726539
2021_1101_1331,0.59714430745488
2021_1101_1332,1.0235731845265244e-05
2021_1101_1333,0.9931512660497614
2021_1101_1345,0.24789076809671928
2021_1101_1353,0.8534870165240078
2021_1101_1361,3.2751814410737294e-12
2021_1101_1364,0.04812410284341644
2021_1101_1382,0.03820856489583268
2021_1101_1393,0.5914756237877452
2021_1101_1397,3.00000089999998e-14
2021_1101_1400,0.15481020572516652
2021_1101_1403,4.045782971072915e-14
2021_1101_1411,0.7615251583727756
2021_1101_1417,0.8987642467364957
2021_1101_1422,0.055289200454851396
2021_1101_1425,0.23737090002653805
2021_1101_1429,0.030884094066923225
2021_1101_1433,0.018942938807695826
2021_1101_1437,0.017619867407490348
2021_1101_1438,0.5804625215026419
2021_1101_1439,0.6432927704705013
2021_1101_1452,0.5638361600296793
2021_1101_1455,0.6919578419516295
2021_1101_1457,0.33492758822480156
2021_1101_1458,0.19084545705205416
2021_1104_1111,0.602250875076561
2021_1104_1116,0.9980868418641387
2021_1104_1124,0.04740382009165342
2021_1104_1140,0.999996325125321
2021_1104_1155,0.5971674837107268
2021_1104_1156,0.6318619434353749
2021_1104_1159,0.9376914499018538
2021_1104_1160,0.6778557228552283
2021_1104_1163,0.7594299422537141
2021_1104_1166,0.9926113664965525
2021_1104_1179,0.670767980265313
2021_1104_1180,0.5984718372288305
2021_1104_1186,0.9930640049967796
2021_1104_1196,0.7246437104013566
2021_1104_1199,0.9757047361021279
2021_1104_1207,0.980615018496361
2021_1104_1210,0.9952228287453713
2021_1104_1211,0.5968689298698967
2021_1104_1213,0.5988283851577506
2021_1104_1216,0.5971601571836934
2021_1104_1222,0.5906979451112977
2021_1104_1228,0.6515539193091783
2021_1104_1233,0.6138537133912397
2021_1104_1234,0.4942847407963764
2021_1104_1242,0.9587755922099047
2021_1104_1251,0.6284978710657029
2021_1104_1260,0.5971439493007166
2021_1104_1261,0.9980044830823854
2021_1104_1268,0.598476706008992
2021_1104_1276,0.741557140465533
2021_1104_1277,0.641730333380095
2021_1104_1281,0.9985222579391412
