ID,Pred
2021_1101_1104,0.465104860454131
2021_1101_1111,0.5
2021_1101_1116,0.4255848948847351
2021_1101_1124,0.14964548457633292
2021_1101_1140,0.35822782473419085
2021_1101_1155,0.42264286450029104
2021_1101_1156,0.7775217901734979
2021_1101_1159,0.48103088951757267
2021_1101_1160,9.735148006870878e-08
2021_1101_1163,3.5551439712535705e-08
2021_1101_1166,0.2964544261097741
2021_1101_1179,0.07835526829404188
2021_1101_1180,0.9380184562180034
2021_1101_1186,0.6006005925351408
2021_1101_1196,0.11353945053738013
2021_1101_1199,0.10869836360547039
2021_1101_1207,0.49277034901155564
2021_1101_1210,0.22083889489807532
2021_1101_1211,0.4816333592386666
2021_1101_1213,0.9210510488365343
2021_1101_1216,0.4829251441547689
2021_1101_1222,1.9710377753921997e-06
2021_1101_1228,0.4436424276125462
2021_1101_1233,0.9998776624628123
2021_1101_1234,0.4816056469513596
2021_1101_1242,0.019137271748116424
2021_1101_1251,0.5503320164442692
2021_1101_1260,0.3598477849764583
2021_1101_1261,0.48163384731396197
2021_1101_1268,0.513914597607102
2021_1101_1276,0.4475740863704213
2021_1101_1277,0.7613401881237205
2021_1101_1281,0.616476148937317
2021_1101_1287,0.5
2021_1101_1291,0.48472675967563106
2021_1101_1313,0.5769055532804584
2021_1101_1314,0.280155730084601
2021_1101_1317,0.6621297062486617
2021_1101_1325,0.5143434934819023
2021_1101_1326,0.43335163125896575
2021_1101_1328,0.36218464938041056
2021_1101_1329,0.4799385569329117
2021_1101_1331,0.48163394504380436
2021_1101_1332,4.6336712129590534e-06
2021_1101_1333,0.9847962219032332
2021_1101_1345,0.17506417986889328
2021_1101_1353,0.7830285782758458
2021_1101_1361,3.767922852595168e-12
2021_1101_1364,0.13318918261987436
2021_1101_1382,0.039001085656954
2021_1101_1393,0.47628967906289
2021_1101_1397,3.00000089999998e-14
2021_1101_1400,0.09871394787056426
2021_1101_1403,3.00000089999998e-14
2021_1101_1411,0.6782759398207653
2021_1101_1417,0.833449150062029
2021_1101_1422,0.04559823546909235
2021_1101_1425,0.18178835476214136
2021_1101_1429,0.03232773867462523
2021_1101_1433,0.014653344487856611
2021_1101_1437,0.01113263201503502
2021_1101_1438,0.4659703128284775
2021_1101_1439,0.6037695626658272
2021_1101_1452,0.43963655377035804
2021_1101_1455,0.6072856907193214
2021_1101_1457,0.0884828565307173
2021_1101_1458,0.18692694480894412
2021_1104_1111,0.48675227119435016
2021_1104_1116,0.9970028744296993
2021_1104_1124,0.04022854556476599
2021_1104_1140,0.9999957877272998
2021_1104_1155,0.4816516796276075
2021_1104_1156,0.5182467421762984
2021_1104_1159,0.9114041412073103
2021_1104_1160,0.580464203054489
2021_1104_1163,0.6701448395766473
2021_1104_1166,0.9947045121563033
2021_1104_1179,0.5697137764233979
2021_1104_1180,0.48302358429103925
2021_1104_1186,0.9893427654236158
2021_1104_1196,0.63129336568048
2021_1104_1199,0.9725454851141412
2021_1104_1207,0.9674275126545455
2021_1104_1210,0.9911666939418302
2021_1104_1211,0.4817961211584259
2021_1104_1213,0.48349407494860625
2021_1104_1216,0.4816492144243716
2021_1104_1222,0.4744727646991364
2021_1104_1228,0.5535630585115657
2021_1104_1233,0.5
2021_1104_1234,0.6303149996826558
2021_1104_1242,0.9465132730235615
2021_1104_1251,0.5118412644266105
2021_1104_1260,0.48163357115824484
2021_1104_1261,0.995095731472052
2021_1104_1268,0.48295899976301093
2021_1104_1276,0.6860782758104309
2021_1104_1277,0.5302913063781407
2021_1104_1281,0.997446644769914
2021_1104_1287,0.4816482552074199
2021_1104_1291,0.48163356675843283
2021_1104_1313,0.562937838326279
2021_1104_1314,0.5306608425685897
2021_1104_1317,0.4816661563881005
2021_1104_1325,0.9997815236856683
2021_1104_1326,0.9967821418477175
2021_1104_1328,0.9998383787281307
2021_1104_1329,0.694216640805873
2021_1104_1331,0.9000623130127724
2021_1104_1332,0.9812489510158173
2021_1104_1333,0.4898631681417459
2021_1104_1345,0.6825990332662436
2021_1104_1353,0.566712515134451
2021_1104_1361,0.5171528920629718
2021_1104_1364,0.4931726850958204
2021_1104_1382,0.4857164000794624
2021_1104_1393,0.9991023288968279
2021_1104_1397,0.5784140739790838
2021_1104_1400,0.9999295379185986
2021_1104_1403,0.48584937831632224
2021_1104_1411,0.48180378614566144
2021_1104_1417,0.5091392239722694
2021_1104_1422,0.9971591382575963
2021_1104_1425,0.5394804817614944
2021_1104_1429,0.5744789851252188
2021_1104_1433,0.5699647946968233
2021_1104_1437,0.7381141763196856
2021_1104_1438,0.4816730794640105
2021_1104_1439,0.919005350919612
2021_1104_1452,0.9249909663410442
2021_1104_1455,0.9997473211851116
2021_1104_1457,0.999910270940357
2021_1104_1458,0.6974484598588253
2021_1111_1116,0.48151910277390164
2021_1111_1124,0.4816335101561462
2021_1111_1140,0.15735941691632663
2021_1111_1155,0.008843769953771048
2021_1111_1156,0.969367734533581
2021_1111_1159,0.4816335614268077
2021_1111_1160,1.3811500134026234e-07
2021_1111_1163,3.9172918697827434e-07
2021_1111_1166,0.08462182048126972
2021_1111_1179,0.029873135914288015
2021_1111_1180,0.9179710724784587
2021_1111_1186,0.2892628348737064
2021_1111_1196,0.0038624938453559786
2021_1111_1199,0.4362390852442474
2021_1111_1207,0.0860238127175009
2021_1111_1210,0.005007575322212553
2021_1111_1211,0.48163356185584394
2021_1111_1213,0.4817697305593519
2021_1111_1216,0.35899147169253526
2021_1111_1222,0.476531680526442
2021_1111_1228,0.4815448990908474
2021_1111_1233,0.6119434812036102
2021_1111_1234,0.48163307267905286
2021_1111_1242,0.051447376694102175
2021_1111_1251,0.04169581853265852
2021_1111_1260,0.46718629044754933
2021_1111_1261,0.4810278274956791
2021_1111_1268,3.006372170275471e-07
2021_1111_1276,0.44258398363177065
2021_1111_1277,0.9889512136269815
2021_1111_1281,0.1581551728321852
2021_1111_1287,0.9382576644108764
2021_1111_1291,0.9921594512501605
2021_1111_1313,0.691467226311099
2021_1111_1314,0.04053226826916432
2021_1111_1317,0.2254537154191004
2021_1111_1325,0.47461878205020963
2021_1111_1326,0.41008902915053763
2021_1111_1328,1.3402993673011783e-10
2021_1111_1329,0.3179348319068272
2021_1111_1331,0.5
2021_1111_1332,1.855902659478177e-12
2021_1111_1333,0.988530619205004
2021_1111_1345,1.67835479012208e-05
2021_1111_1353,0.04826877277208097
2021_1111_1361,1.2441391042122885e-06
2021_1111_1364,0.2522040700945773
2021_1111_1382,0.013599680226100266
2021_1111_1393,0.009102331391402393
2021_1111_1397,1.2451237324639562e-06
2021_1111_1400,0.2621400060904912
2021_1111_1403,0.03178944237997617
2021_1111_1411,0.9756113325188817
2021_1111_1417,0.2375003943183006
2021_1111_1422,0.10377933168018347
2021_1111_1425,0.004732590812651419
2021_1111_1429,0.007917342806291592
2021_1111_1433,0.03940065191645697
2021_1111_1437,2.441808302931386e-06
2021_1111_1438,0.2953437063245405
2021_1111_1439,0.00853697004765358
2021_1111_1452,0.3429395368062906
2021_1111_1455,0.005780310015607045
2021_1111_1457,0.4102699929793179
2021_1111_1458,5.904846962489349e-10
2021_1116_1124,3.4860762050676114e-06
2021_1116_1140,0.9998358203406853
2021_1116_1155,0.48163356286933373
2021_1116_1156,0.5682238003917094
2021_1116_1159,0.9999815944164187
2021_1116_1160,0.5662391140793446
2021_1116_1163,0.6773512936674345
2021_1116_1166,0.7408302719253449
2021_1116_1179,0.9890272786141082
2021_1116_1180,0.4858235753495474
2021_1116_1186,0.9999403831096882
2021_1116_1196,0.938591316865148
2021_1116_1199,0.9900202038824498
2021_1116_1207,0.7049255931022317
2021_1116_1210,0.9988884539944399
2021_1116_1211,0.2517293065002441
2021_1116_1213,0.48408064631983416
2021_1116_1216,0.48163357402233986
2021_1116_1222,0.4792368564427951
