TeamID,Points,FGM,FGA,FGM3,FGA3,FTM,FTA,OR,DR,Ast,TO,Stl,Blk,Fouls,OppPoints,OppFGM,OppFGA,OppFGM3,OppFGA3,OppFTM,OppFTA,OppOR,OppDR,OppAst,OppTO,OppStl,OppBlk,OppFouls
1438.0,67.54545454545455,25.0,54.18181818181818,7.363636363636363,18.87878787878788,10.181818181818182,13.424242424242424,8.393939393939394,24.272727272727273,13.727272727272727,8.575757575757576,6.787878787878788,3.727272727272727,14.06060606060606,53.39393939393939,18.818181818181817,50.15151515151515,6.151515151515151,20.303030303030305,9.606060606060606,13.121212121212121,8.393939393939394,22.21212121212121,8.848484848484848,12.727272727272727,3.878787878787879,2.6363636363636362,15.06060606060606
1153.0,74.47058823529412,26.264705882352942,58.0,7.294117647058823,20.441176470588236,14.647058823529411,21.323529411764707,13.058823529411764,25.852941176470587,15.970588235294118,11.470588235294118,7.294117647058823,5.529411764705882,15.823529411764707,57.14705882352941,20.235294117647058,54.705882352941174,6.382352941176471,20.647058823529413,10.294117647058824,15.0,10.382352941176471,21.176470588235293,10.147058823529411,14.794117647058824,4.9411764705882355,2.9705882352941178,18.441176470588236
1397.0,74.21212121212122,25.242424242424242,57.484848484848484,7.848484848484849,20.454545454545453,15.878787878787879,21.0,11.666666666666666,24.484848484848484,15.818181818181818,12.212121212121213,6.303030303030303,4.484848484848484,19.575757575757574,66.39393939393939,22.515151515151516,54.93939393939394,6.363636363636363,19.939393939393938,15.0,21.060606060606062,11.242424242424242,23.09090909090909,10.818181818181818,13.93939393939394,5.636363636363637,3.303030303030303,19.515151515151516
1112.0,80.88235294117646,28.823529411764707,57.029411764705884,6.911764705882353,18.352941176470587,16.323529411764707,21.470588235294116,10.029411764705882,26.61764705882353,15.235294117647058,12.294117647058824,4.970588235294118,4.5588235294117645,17.5,71.17647058823529,25.176470588235293,58.38235294117647,7.235294117647059,20.558823529411764,13.588235294117647,18.558823529411764,8.882352941176471,20.11764705882353,12.647058823529411,11.647058823529411,6.176470588235294,2.6470588235294117,19.88235294117647
1246.0,76.73529411764706,27.058823529411764,57.588235294117645,5.4411764705882355,15.088235294117647,17.176470588235293,24.647058823529413,12.088235294117647,26.5,13.411764705882353,13.029411764705882,5.617647058823529,4.882352941176471,18.88235294117647,70.29411764705883,24.58823529411765,60.588235294117645,7.647058823529412,25.558823529411764,13.470588235294118,19.529411764705884,12.058823529411764,21.823529411764707,12.941176470588236,11.970588235294118,5.735294117647059,3.7941176470588234,20.235294117647058
1274.0,74.16129032258064,27.451612903225808,59.12903225806452,7.838709677419355,21.580645161290324,11.419354838709678,17.225806451612904,9.96774193548387,24.870967741935484,13.32258064516129,11.32258064516129,6.548387096774194,3.967741935483871,16.322580645161292,68.03225806451613,24.806451612903224,57.645161290322584,6.67741935483871,20.451612903225808,11.741935483870968,16.387096774193548,9.806451612903226,24.387096774193548,13.03225806451613,12.96774193548387,5.67741935483871,3.3870967741935485,16.516129032258064
1305.0,83.08823529411765,28.323529411764707,60.470588235294116,9.705882352941176,24.41176470588235,16.735294117647058,22.41176470588235,9.470588235294118,26.558823529411764,16.441176470588236,9.941176470588236,6.264705882352941,4.088235294117647,17.264705882352942,72.88235294117646,26.08823529411765,60.6764705882353,7.470588235294118,23.941176470588236,13.235294117647058,18.647058823529413,10.882352941176471,25.264705882352942,12.941176470588236,13.0,4.529411764705882,2.8529411764705883,19.558823529411764
1166.0,83.96774193548387,30.548387096774192,61.58064516129032,10.35483870967742,27.516129032258064,12.516129032258064,16.70967741935484,7.193548387096774,28.70967741935484,17.838709677419356,11.35483870967742,5.483870967741935,2.4516129032258065,15.32258064516129,75.12903225806451,27.967741935483872,63.87096774193548,7.935483870967742,23.903225806451612,11.258064516129032,15.451612903225806,9.419354838709678,25.741935483870968,14.193548387096774,11.612903225806452,6.161290322580645,2.935483870967742,16.548387096774192
1243.0,72.36363636363636,25.87878787878788,54.878787878787875,6.9393939393939394,20.181818181818183,13.666666666666666,18.393939393939394,8.181818181818182,22.393939393939394,14.333333333333334,11.454545454545455,7.787878787878788,3.0,18.393939393939394,67.87878787878788,23.09090909090909,53.78787878787879,7.090909090909091,21.363636363636363,14.606060606060606,19.696969696969695,10.696969696969697,23.060606060606062,12.666666666666666,14.333333333333334,5.575757575757576,2.4545454545454546,18.242424242424242
1400.0,71.72727272727273,25.78787878787879,58.878787878787875,7.090909090909091,22.484848484848484,13.06060606060606,19.545454545454547,10.575757575757576,25.21212121212121,11.575757575757576,11.848484848484848,6.212121212121212,4.96969696969697,16.12121212121212,68.21212121212122,25.12121212121212,59.54545454545455,6.848484848484849,20.757575757575758,11.121212121212121,15.515151515151516,10.545454545454545,25.393939393939394,12.181818181818182,12.666666666666666,5.424242424242424,2.8484848484848486,17.848484848484848
1260.0,71.6875,26.0,51.34375,7.34375,18.34375,12.34375,17.03125,6.15625,25.71875,15.4375,12.375,6.65625,2.375,14.0,62.03125,22.78125,55.125,6.53125,20.0625,9.9375,14.1875,8.96875,21.71875,11.625,13.1875,6.4375,3.03125,16.875
1172.0,76.4375,27.34375,56.65625,10.6875,27.3125,11.0625,13.875,6.90625,25.90625,16.84375,9.5625,4.78125,1.96875,15.03125,67.5625,24.25,55.46875,8.3125,23.59375,10.75,15.875,7.90625,23.53125,12.6875,10.6875,4.75,2.5,15.84375
1138.0,84.6969696969697,30.696969696969695,64.78787878787878,9.636363636363637,25.90909090909091,13.666666666666666,19.636363636363637,12.030303030303031,26.818181818181817,16.757575757575758,12.393939393939394,6.212121212121212,4.333333333333333,21.151515151515152,76.51515151515152,25.818181818181817,60.333333333333336,6.848484848484849,20.545454545454547,18.03030303030303,24.363636363636363,10.757575757575758,25.606060606060606,11.424242424242424,13.606060606060606,5.666666666666667,3.8181818181818183,18.454545454545453
1460.0,71.3125,24.78125,57.53125,6.84375,20.125,14.90625,20.71875,10.125,26.09375,13.21875,13.0625,6.59375,2.28125,16.03125,66.15625,23.1875,56.09375,7.78125,22.28125,12.0,16.8125,8.6875,25.09375,11.84375,14.84375,5.90625,2.90625,20.03125
1209.0,74.40625,26.40625,57.375,9.21875,23.59375,12.375,18.125,8.65625,24.84375,12.8125,11.46875,7.15625,4.46875,18.5625,67.75,21.90625,55.75,8.71875,25.71875,15.21875,21.8125,12.125,24.84375,12.96875,14.21875,4.875,3.4375,16.625
